QuestionText,AnswerText,Tags
What skirt do you wear for casual in autumn?,boho black linen skirt,"skirt,boho,black,linen,casual,autumn,gymwear,relaxed,bold,women"
Describe a jacket suitable for wedding during summer.,boho pink wool jacket,"jacket,boho,pink,wool,wedding,summer,crew-neck,soft-touch,men,women"
Which jacket would you choose for a concert in summer?,casual red linen jacket,"jacket,casual,red,linen,concert,summer,navy,men,women"
What's your go-to sneakers for a casual in summer?,casual red cotton sneakers,"sneakers,casual,red,cotton,casual,summer,smart-,pique,men,women"
What suit do you wear for party in spring?,vintage blue wool suit,"suit,vintage,blue,wool,party,spring,active,breathable,quick-dry,men"
What's your go-to suit for a concert in summer?,preppy green linen suit,"suit,preppy,green,linen,concert,summer,navy,men"
Describe a boots suitable for indoor during winter.,boho purple cotton boots,"boots,boho,purple,cotton,indoor,winter,running,tank-top,lightweight,men,women"
What scarf do you wear for date in summer?,vintage brown leather scarf,"scarf,vintage,brown,leather,date,summer,running,tank-top,lightweight,men,women"
What's your go-to sneakers for a wedding in spring?,formal brown linen sneakers,"sneakers,formal,brown,linen,wedding,spring,navy,men,women"
What skirt do you wear for party in summer?,formal brown wool skirt,"skirt,formal,brown,wool,party,summer,semi-,self-print,grey,women"
Which skirt would you choose for a outdoor in winter?,formal green suede skirt,"skirt,formal,green,suede,outdoor,winter,high-top,trendy,women"
Describe a oxfords suitable for wedding during autumn.,casual purple cotton oxfords,"oxfords,casual,purple,cotton,wedding,autumn,slimfit,darkwash,relaxed,everyday,light-wash,urban,distressed,tapered,classic,straightfit,indigo,highrise,faded,men,women"
What scarf do you wear for outdoor in winter?,vintage yellow wool scarf,"scarf,vintage,yellow,wool,outdoor,winter,relaxed,striped,soft-touch,men,women"
Describe a jacket suitable for concert during spring.,boho black nylon jacket,"jacket,boho,black,nylon,concert,spring,cool,print,bold,men,women"
Describe a pants suitable for wedding during spring.,elegant blue suede pants,"pants,elegant,blue,suede,wedding,spring,lounge,soft,comfy,men,women"
What's your go-to blazer for a outdoor in winter?,boho white nylon blazer,"blazer,boho,white,nylon,outdoor,winter,high-top,trendy,men,women"
Describe a jacket suitable for interview during winter.,grunge brown denim jacket,"jacket,grunge,brown,denim,interview,winter,leather,men,women"
What skirt do you wear for interview in summer?,formal blue cotton skirt,"skirt,formal,blue,cotton,interview,summer,,women"
Describe a jacket suitable for casual during spring.,athleisure brown cotton jacket,"jacket,athleisure,brown,cotton,casual,spring,overcoat,gray,men,women"
Describe a pants suitable for casual during spring.,grunge gray silk pants,"pants,grunge,gray,silk,casual,spring,festive,off-,men,women"
Describe a blazer suitable for wedding during summer.,formal purple denim blazer,"blazer,formal,purple,denim,wedding,summer,beige,men,women"
What's your go-to sneakers for a indoor in autumn?,grunge green denim sneakers,"sneakers,grunge,green,denim,indoor,autumn,laid-back,slogan,bold,men,women"
What's your go-to oxfords for a concert in winter?,vintage green denim oxfords,"oxfords,vintage,green,denim,concert,winter,navy,men,women"
Describe a oxfords suitable for casual during summer.,formal yellow nylon oxfords,"oxfords,formal,yellow,nylon,casual,summer,fitness,leggings,stretch,men,women"
What's your go-to skirt for a casual in spring?,casual black cotton skirt,"skirt,casual,black,cotton,casual,spring,short-sleeve,women"
Which jewelry would you choose for a interview in winter?,grunge purple linen jewelry,"jewelry,grunge,purple,linen,interview,winter,embroidered,premium,women"
Describe a scarf suitable for indoor during winter.,vintage white cotton scarf,"scarf,vintage,white,cotton,indoor,winter,gymwear,relaxed,bold,men,women"
Describe a scarf suitable for date during winter.,grunge green cotton scarf,"scarf,grunge,green,cotton,date,winter,skinny,stretch,rugged,bootcut,stone-wash,modern,cropped,skinny,daily,function,men,women"
Describe a suit suitable for wedding during winter.,boho red cotton suit,"suit,boho,red,cotton,wedding,winter,embroidered,premium,men"
What oxfords do you wear for concert in autumn?,elegant black silk oxfords,"oxfords,elegant,black,silk,concert,autumn,distressed,cool,men,women"
Describe a jacket suitable for indoor during summer.,preppy brown silk jacket,"jacket,preppy,brown,silk,indoor,summer,workout,sleeveless,mesh,men,women"
Describe a boots suitable for wedding during winter.,formal green suede boots,"boots,formal,green,suede,wedding,winter,outdoor,parka,olive,men,women"
Which sneakers would you choose for a interview in summer?,athleisure pink silk sneakers,"sneakers,athleisure,pink,silk,interview,summer,classic,plain,navy,men,women"
Which jewelry would you choose for a indoor in summer?,formal red linen jewelry,"jewelry,formal,red,linen,indoor,summer,sporty,mesh,quick-dry,women"
What's your go-to skirt for a date in autumn?,athleisure pink linen skirt,"skirt,athleisure,pink,linen,date,autumn,festive,off-,women"
Which oxfords would you choose for a party in winter?,casual yellow silk oxfords,"oxfords,casual,yellow,silk,party,winter,short-sleeve,everyday,relaxed-fit,oversized,print,men,women"
What's your go-to scarf for a casual in winter?,grunge white denim scarf,"scarf,grunge,white,denim,casual,winter,sporty,running,breathable,men,women"
Which pants would you choose for a indoor in autumn?,casual gray linen pants,"pants,casual,gray,linen,indoor,autumn,,men,women"
What's your go-to pants for a office in spring?,boho white suede pants,"pants,boho,white,suede,office,spring,sporty,running,breathable,men,women"
What's your go-to sneakers for a outdoor in summer?,preppy green nylon sneakers,"sneakers,preppy,green,nylon,outdoor,summer,skinny,stretch,rugged,bootcut,stone-wash,modern,cropped,skinny,daily,function,men,women"
What's your go-to jacket for a outdoor in spring?,formal yellow suede jacket,"jacket,formal,yellow,suede,outdoor,spring,,men,women"
Which jewelry would you choose for a party in spring?,vintage white wool jewelry,"jewelry,vintage,white,wool,party,spring,sporty,active,women"
What skirt do you wear for party in winter?,vintage gray linen skirt,"skirt,vintage,gray,linen,party,winter,skinny,stretch,rugged,bootcut,stone-wash,modern,cropped,skinny,daily,function,women"
What pants do you wear for interview in winter?,grunge pink cotton pants,"pants,grunge,pink,cotton,interview,winter,fitness,leggings,stretch,men,women"
What's your go-to pants for a office in summer?,grunge white cotton pants,"pants,grunge,white,cotton,office,summer,traditional,kurta,pastel,men,women"
What skirt do you wear for concert in autumn?,vintage yellow cotton skirt,"skirt,vintage,yellow,cotton,concert,autumn,urban,women"
What jewelry do you wear for casual in autumn?,preppy black denim jewelry,"jewelry,preppy,black,denim,casual,autumn,breathable,solid-color,women"
What's your go-to suit for a concert in winter?,grunge black denim suit,"suit,grunge,black,denim,concert,winter,distressed,cool,men"
Which jacket would you choose for a office in autumn?,boho green wool jacket,"jacket,boho,green,wool,office,autumn,beige,men,women"
Describe a jewelry suitable for casual during winter.,formal gray silk jewelry,"jewelry,formal,gray,silk,casual,winter,relaxed,striped,soft-touch,women"
What scarf do you wear for concert in winter?,elegant red silk scarf,"scarf,elegant,red,silk,concert,winter,slip-on,canvas,men,women"
Which suit would you choose for a interview in summer?,elegant green silk suit,"suit,elegant,green,silk,interview,summer,relaxed,floral,men"
Which skirt would you choose for a indoor in summer?,vintage brown cotton skirt,"skirt,vintage,brown,cotton,indoor,summer,gym,compression,women"
What's your go-to pants for a office in summer?,formal blue leather pants,"pants,formal,blue,leather,office,summer,high-top,trendy,men,women"
What jewelry do you wear for interview in summer?,grunge white cotton jewelry,"jewelry,grunge,white,cotton,interview,summer,festive,off-,women"
What scarf do you wear for date in winter?,grunge purple linen scarf,"scarf,grunge,purple,linen,date,winter,chill,vintage,washed,men,women"
Describe a scarf suitable for wedding during autumn.,preppy green nylon scarf,"scarf,preppy,green,nylon,wedding,autumn,short-sleeve,men,women"
Which blazer would you choose for a wedding in summer?,elegant red cotton blazer,"blazer,elegant,red,cotton,wedding,summer,skinny,stretch,rugged,bootcut,stone-wash,modern,cropped,skinny,daily,function,men,women"
Which suit would you choose for a casual in spring?,boho brown silk suit,"suit,boho,brown,silk,casual,spring,weekend,logo,pastel,men"
Which oxfords would you choose for a casual in winter?,casual purple silk oxfords,"oxfords,casual,purple,silk,casual,winter,beige,men,women"
Describe a sneakers suitable for interview during spring.,formal blue linen sneakers,"sneakers,formal,blue,linen,interview,spring,everyday,soft-touch,regular-fit,workwear,striped,executive,slim-fit,professional,men,women"
Which pants would you choose for a date in winter?,preppy brown linen pants,"pants,preppy,brown,linen,date,winter,business,trench,beige,men,women"
Describe a jewelry suitable for office during autumn.,casual black denim jewelry,"jewelry,casual,black,denim,office,autumn,training,moisture-wicking,grey,women"
Describe a jacket suitable for concert during spring.,vintage green wool jacket,"jacket,vintage,green,wool,concert,spring,lightweight,everyday,printed,laid-back,solid,pastel,relaxed,floral,trendy,washed-look,men,women"
Which oxfords would you choose for a casual in spring?,boho red linen oxfords,"oxfords,boho,red,linen,casual,spring,relaxed,striped,soft-touch,men,women"
What's your go-to pants for a office in autumn?,grunge green wool pants,"pants,grunge,green,wool,office,autumn,crew-neck,soft-touch,men,women"
Which oxfords would you choose for a party in autumn?,preppy purple cotton oxfords,"oxfords,preppy,purple,cotton,party,autumn,corporate,pastel,collared,gray,ripped,men,women"
Describe a skirt suitable for interview during winter.,vintage purple wool skirt,"skirt,vintage,purple,wool,interview,winter,relaxed,floral,women"
Which skirt would you choose for a party in spring?,elegant purple linen skirt,"skirt,elegant,purple,linen,party,spring,smart-,pique,women"
Which scarf would you choose for a concert in spring?,athleisure purple silk scarf,"scarf,athleisure,purple,silk,concert,spring,sporty,fitted,navy,men,women"
Which skirt would you choose for a indoor in winter?,vintage yellow cotton skirt,"skirt,vintage,yellow,cotton,indoor,winter,classic,collar,navy,women"
What's your go-to oxfords for a party in winter?,casual white suede oxfords,"oxfords,casual,white,suede,party,winter,workout,sleeveless,mesh,men,women"
What pants do you wear for interview in winter?,elegant pink cotton pants,"pants,elegant,pink,cotton,interview,winter,business,checked,gray,full-sleeve,workwear,button-up,navy,regular-fit,solid,men,women"
What's your go-to pants for a wedding in winter?,boho yellow cotton pants,"pants,boho,yellow,cotton,wedding,winter,sneakers,men,women"
What's your go-to pants for a casual in autumn?,vintage brown leather pants,"pants,vintage,brown,leather,casual,autumn,slip-on,canvas,men,women"
What oxfords do you wear for wedding in summer?,formal gray wool oxfords,"oxfords,formal,gray,wool,wedding,summer,lightweight,everyday,cream,men,women"
Which jacket would you choose for a concert in autumn?,preppy pink suede jacket,"jacket,preppy,pink,suede,concert,autumn,navy,men,women"
Describe a scarf suitable for outdoor during summer.,vintage red silk scarf,"scarf,vintage,red,silk,outdoor,summer,bright,red,neutral,weekend,plaid,everyday,short-sleeve,men,women"
What's your go-to suit for a office in winter?,casual white silk suit,"suit,casual,white,silk,office,winter,crew-neck,soft-touch,men"
What boots do you wear for party in winter?,grunge white cotton boots,"boots,grunge,white,cotton,party,winter,simple,regular-fit,brown,men,women"
What skirt do you wear for indoor in winter?,formal gray nylon skirt,"skirt,formal,gray,nylon,indoor,winter,gymwear,relaxed,bold,women"
Describe a scarf suitable for indoor during autumn.,elegant yellow linen scarf,"scarf,elegant,yellow,linen,indoor,autumn,training,t-shirt,performance,men,women"
What suit do you wear for indoor in autumn?,elegant white wool suit,"suit,elegant,white,wool,indoor,autumn,simple,regular-fit,brown,men"
What's your go-to jewelry for a party in spring?,vintage blue wool jewelry,"jewelry,vintage,blue,wool,party,spring,skinny,stretch,rugged,bootcut,stone-wash,modern,cropped,skinny,daily,function,women"
